hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
1.X.2.2.1.1 	S	*	A	*	WMS---	SURFACE/LAND LAUNCHED MISSILE
1.X.2.2.1.1.1 	S	*	A	*	WMSS--	SURFACE TO SURFACE MISSILE (SSM)
1.X.2.2.1.1.2 	S	*	A	*	WMSA--	SURFACE TO AIR MISSILE (SAM)
1.X.2.2.1.2 	S	*	A	*	WMA---	AIR LAUNCHED MISSILE
1.X.2.2.1.2.1 	S	*	A	*	WMAS--	AIR TO SURFACE MISSILE (ASM)
1.X.2.2.1.2.2 	S	*	A	*	WMAA--	AIR TO AIR MISSILE (AAM)
1.X.2.2.1.3 	S	*	A	*	WMU---	SUBSURFACE TO SURFACE MISSILE (S/SSM)
1.X.2.2.1.4 	S	*	A	*	WML---	LAND ATTACK MISSILE
1.X.2.2.2 	S	*	A	*	WD----	DECOY
1.X.2.3 	S	*	A	*	C-----	CIVIL AIRCRAFT
1.X.2.3.1 	S	*	A	*	CF----	FIXED WING
1.X.2.3.2 	S	*	A	*	CH----	ROTARY WING
1.X.2.3.3 	S	*	A	*	CL----	LIGHTER THAN AIR
